previous_campaign_outcome,contact_method,contact_month,is_new_campaign_client,education_level,subscribed
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.6y,yes
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,professional.course,yes
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,yes
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,yes
nonexistent,telephone,jun,yes,university.degree,yes
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.4y,yes
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,yes
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,yes
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,yes
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.9y,yes
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,yes
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,undisclosed,yes
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,professional.course,yes
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,yes
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,professional.course,yes
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.6y,yes
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,yes
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,undisclosed,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,yes
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.6y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,high.school,yes
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,basic.9y,no
nonexistent,telephone,jun,yes,high.school,no
nonexistent,telephone,jun,yes,basic.4y,no
nonexistent,telephone,jun,yes,professional.course,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,university.degree,no
nonexistent,telephone,jun,yes,basic.4y,no
